Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
164,MIL,Tom Zaliagiris,UNC,,,,,,,,,,,,,,,,,,1978
165,WSB,Nestor Cora,St. Francis College,,,,,,,,,,,,,,,,,,1978
166,DEN,Larry Vaculik,Colorado,,,,,,,,,,,,,,,,,,1978
167,PHO,George Fowler,University of the Pacific,,,,,,,,,,,,,,,,,,1978
168,SAS,Henry Taylor,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,,1978
169,PHI,Alan Cunningham,Colorado State,,,,,,,,,,,,,,,,,,1978
170,POR,Mark Wickman,Linfield College,,,,,,,,,,,,,,,,,,1978
171,NJN,Frank Sowinski,Princeton,,,,,,,,,,,,,,,,,,1978
172,SDC,Bobby White,Centenary (LA),,,,,,,,,,,,,,,,,,1978
173,BOS,Les Anderson,George Washington,,,,,,,,,,,,,,,,,,1978
174,DET,Ulice Payne,Marquette,,,,,,,,,,,,,,,,,,1978
175,NOJ,Chad Nelson,Drake University,,,,,,,,,,,,,,,,,,1978
176,CHI,Joe Ponsetto,DePaul,,,,,,,,,,,,,,,,,,1978
177,ATL,Maurice Robinson,West Virginia,,,,,,,,,,,,,,,,,,1978
178,NYK,Denny Fields,UNC Wilmington,,,,,,,,,,,,,,,,,,1978
179,GSW,Bobby Humbles,Bradley,,,,,,,,,,,,,,,,,,1978
180,CLE,Steve Bayless,Central State University,,,,,,,,,,,,,,,,,,1978
181,WSB,Tim Claxton,Temple,,,,,,,,,,,,,,,,,,1978
182,MIL,Gary Rosenberger,Marquette,,,,,,,,,,,,,,,,,,1978
183,DEN,Tom Schneeberger,Air Force,,,,,,,,,,,,,,,,,,1978
184,PHO,Nate Stokes,Grand Canyon University,,,,,,,,,,,,,,,,,,1978
185,SAS,Rick Taylor,Arizona State,,,,,,,,,,,,,,,,,,1978
186,POR,Paul Cozens,Holy Cross,,,,,,,,,,,,,,,,,,1978
187,NJN,Michael Vicens,Holy Cross,,,,,,,,,,,,,,,,,,1978
188,BOS,Walter Harrigan,Brandeis University,,,,,,,,,,,,,,,,,,1978
189,DET,Dave Grauzer,Central Michigan University,,,,,,,,,,,,,,,,,,1978
190,NOJ,Rickey Williams,Cal State Long Beach,1.0,44.0,346.0,147.0,38.0,37.0,0.415,0.0,0.66,7.9,3.3,0.9,0.8,-0.1,-0.017,-4.5,-0.2,1978
191,CHI,Mark Tucker,Oklahoma State,,,,,,,,,,,,,,,,,,1978
192,ATL,Marshall Lester,Florida Southern College,,,,,,,,,,,,,,,,,,1978
193,GSW,Mike Muff,Murray State,,,,,,,,,,,,,,,,,,1978
194,CLE,Gary Winton,United States Military Academy,,,,,,,,,,,,,,,,,,1978
195,NYK,Ernest Simons,Pace University,,,,,,,,,,,,,,,,,,1978
196,MIL,Tom Anderson,Green Bay,,,,,,,,,,,,,,,,,,1978
197,WSB,Steve Connor,Boise State,,,,,,,,,,,,,,,,,,1978
198,DEN,Phil Taylor,Arizona,,,,,,,,,,,,,,,,,,1978
199,PHO,Lewis Cohen,Cal Poly,,,,,,,,,,,,,,,,,,1978
200,SAS,Larry Brewster,Florida,,,,,,,,,,,,,,,,,,1978
201,PHI,Dennis James,Widener University,,,,,,,,,,,,,,,,,,1978
202,POR,Tim Warkentin,Biola University,,,,,,,,,,,,,,,,,,1978
1,LAL,Magic Johnson,Michigan State,13.0,906.0,33245.0,17707.0,6559.0,10141.0,0.52,0.303,0.848,36.7,19.5,7.2,11.2,155.8,0.225,7.5,80.0,1979
2,CHI,Dave Greenwood,UCLA,12.0,823.0,23370.0,8428.0,6537.0,1614.0,0.477,0.138,0.765,28.4,10.2,7.9,2.0,46.4,0.095,-0.7,7.4,1979
3,NYK,Bill Cartwright,San Francisco,15.0,963.0,27491.0,12713.0,6106.0,1390.0,0.525,0.0,0.771,28.5,13.2,6.3,1.4,72.8,0.127,-0.6,9.7,1979
4,DET,Greg Kelser,Michigan State,6.0,305.0,6032.0,2961.0,1402.0,411.0,0.486,0.167,0.686,19.8,9.7,4.6,1.3,8.6,0.069,-1.7,0.4,1979
5,MIL,Sidney Moncrief,Arkansas,11.0,767.0,23150.0,11931.0,3575.0,2793.0,0.502,0.284,0.831,30.2,15.6,4.7,3.6,90.3,0.187,3.7,33.1,1979
6,SEA,James Bailey,Rutgers University,9.0,595.0,11625.0,5246.0,2988.0,488.0,0.484,0.077,0.703,19.5,8.8,5.0,0.8,16.3,0.067,-2.9,-2.6,1979
7,SEA,Vinnie Johnson,Baylor,13.0,984.0,24308.0,11825.0,3109.0,3212.0,0.464,0.254,0.74,24.7,12.0,3.2,3.3,50.8,0.1,0.7,16.4,1979
8,NJN,Calvin Natt,Louisiana-Monroe,11.0,599.0,18818.0,10291.0,4070.0,1306.0,0.528,0.219,0.768,31.4,17.2,6.8,2.2,57.2,0.146,1.2,15.4,1979
9,NYK,Larry Demic,Arizona,3.0,206.0,3192.0,976.0,805.0,106.0,0.459,0.0,0.58,15.5,4.7,3.9,0.5,1.4,0.022,-5.6,-2.9,1979
10,DET,Roy Hamilton,UCLA,2.0,73.0,1121.0,336.0,110.0,192.0,0.4,0.0,0.684,15.4,4.6,1.5,2.6,-0.4,-0.017,-4.3,-0.7,1979
11,NJN,Cliff Robinson,USC,11.0,629.0,19284.0,10823.0,5237.0,1249.0,0.468,0.184,0.722,30.7,17.2,8.3,2.0,30.5,0.076,-0.6,6.9,1979
12,POR,Jim Paxson,Dayton,11.0,784.0,21357.0,11199.0,1593.0,2300.0,0.498,0.225,0.807,27.2,14.3,2.0,2.9,53.7,0.121,0.5,13.3,1979
13,IND,Dudley Bradley,UNC,9.0,600.0,10192.0,3131.0,1098.0,1147.0,0.44,0.293,0.73,17.0,5.2,1.8,1.9,16.5,0.078,0.7,7.0,1979
14,LAL,Brad Holland,UCLA,3.0,93.0,686.0,293.0,59.0,63.0,0.403,0.19,0.746,7.4,3.2,0.6,0.7,0.4,0.026,-3.5,-0.3,1979
15,DET,Phil Hubbard,Michigan,10.0,665.0,15863.0,7228.0,3538.0,857.0,0.495,0.038,0.706,23.9,10.9,5.3,1.3,29.0,0.088,-1.7,1.4,1979
16,PHI,Jim Spanarkel,Duke,5.0,259.0,5290.0,2505.0,652.0,572.0,0.47,0.25,0.855,20.4,9.7,2.5,2.2,12.3,0.112,0.7,3.7,1979
17,HOU,Lee Johnson,,1.0,12.0,90.0,17.0,22.0,1.0,0.28,,0.6,7.5,1.4,1.8,0.1,-0.2,-0.095,-6.4,-0.2,1979
18,KCK,Reggie King,Alabama,6.0,438.0,11345.0,3898.0,2707.0,691.0,0.514,0.0,0.699,25.9,8.9,6.2,1.6,24.8,0.105,-0.4,4.6,1979
19,SAS,Wiley Peck,Mississippi State,1.0,52.0,628.0,180.0,183.0,33.0,0.432,0.0,0.618,12.1,3.5,3.5,0.6,0.3,0.023,-4.2,-0.4,1979
20,UTA,Larry Knight,Loyola Chicago,,,,,,,,,,,,,,,,,,1979
21,NYK,Sly Williams,Rhode Island,7.0,305.0,6617.0,3327.0,1287.0,603.0,0.478,0.162,0.692,21.7,10.9,4.2,2.0,13.4,0.097,0.6,4.2,1979
22,PHO,Kyle Macy,Kentucky,7.0,551.0,14246.0,5259.0,1214.0,2198.0,0.501,0.337,0.873,25.9,9.5,2.2,4.0,36.0,0.121,0.7,9.6,1979
23,UTA,Tico Brown,Georgia Tech,,,,,,,,,,,,,,,,,,1979
24,PHO,Johnny High,Nevada,4.0,274.0,4538.0,1396.0,617.0,525.0,0.435,0.105,0.619,16.6,5.1,2.3,1.9,4.7,0.05,-1.6,0.5,1979
25,LAL,Ollie Mack,East Carolina University,3.0,128.0,2513.0,916.0,319.0,230.0,0.458,0.0,0.674,19.6,7.2,2.5,1.8,2.5,0.048,-1.5,0.3,1979
26,CLE,Bruce Flowers,Notre Dame,1.0,53.0,699.0,261.0,180.0,47.0,0.534,0.0,0.774,13.2,4.9,3.4,0.9,1.7,0.119,0.2,0.4,1979
27,NYK,Reggie Carter,St. John's,2.0,135.0,1459.0,471.0,164.0,206.0,0.388,0.0,0.772,10.8,3.5,1.2,1.5,0.4,0.014,-3.5,-0.6,1979
28,GSW,Danny Salisbury,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,,1979
29,DET,Tony Price,Penn,1.0,5.0,29.0,4.0,0.0,3.0,0.286,,,5.8,0.8,0.0,0.6,-0.1,-0.089,-4.3,0.0,1979
30,DEN,Gary Garland,DePaul,1.0,78.0,1106.0,334.0,138.0,145.0,0.435,0.316,0.692,14.2,4.3,1.8,1.9,0.5,0.02,-2.6,-0.2,1979
31,MIL,Edgar Jones,Nevada,6.0,363.0,6960.0,3257.0,1745.0,331.0,0.506,0.262,0.71,19.2,9.0,4.8,0.9,15.0,0.103,-0.7,2.2,1979
32,IND,Tony Zeno,Arizona State,1.0,8.0,59.0,14.0,14.0,1.0,0.286,,1.0,7.4,1.8,1.8,0.1,-0.2,-0.16,-6.5,-0.2,1979
33,CHI,Lawrence Butler,Idaho State University,,,,,,,,,,,,,,,,,,1979
34,NYK,Kim Goetz,San Diego State,,,,,,,,,,,,,,,,,,1979
35,ATL,James Bradley,Memphis,,,,,,,,,,,,,,,,,,1979
36,PHI,Clint Richardson,Seattle University,8.0,586.0,11818.0,4084.0,1378.0,1461.0,0.463,0.244,0.77,20.2,7.0,2.4,2.5,16.6,0.067,-1.5,1.6,1979
37,PHI,Bernard Toone,Marquette,1.0,23.0,124.0,55.0,34.0,12.0,0.359,0.143,0.8,5.4,2.4,1.5,0.5,-0.1,-0.036,-5.4,-0.1,1979
38,ATL,Larry Wilson,Nicholls State,,,,,,,,,,,,,,,,,,1979
39,LAL,Victor King,Louisiana Tech,,,,,,,,,,,,,,,,,,1979
40,POR,Andrew Fields,Cheyney (PA),,,,,,,,,,,,,,,,,,1979
41,LAL,Mark Young,Fairfield,,,,,,,,,,,,,,,,,,1979
42,HOU,Paul Mokeski,Kansas,12.0,694.0,9739.0,2764.0,2342.0,500.0,0.451,0.216,0.694,14.0,4.0,3.4,0.7,13.5,0.067,-3.3,-3.3,1979
43,SEA,Johnny Moore,Texas,9.0,520.0,13430.0,4890.0,1548.0,3866.0,0.46,0.251,0.712,25.8,9.4,3.0,7.4,30.1,0.108,2.2,14.4,1979
44,WSB,Joe DeSantis,Fairfield,,,,,,,,,,,,,,,,,,1979
45,UTA,Arvid Kramer,Augustana College (SD),1.0,8.0,45.0,16.0,12.0,3.0,0.318,,1.0,5.6,2.0,1.5,0.4,-0.1,-0.102,-5.4,-0.1,1979
46,WSB,Andrew Parker,Iowa State,,,,,,,,,,,,,,,,,,1979
47,CHI,Calvin Garrett,Oral Roberts,4.0,166.0,3008.0,855.0,436.0,242.0,0.457,0.3,0.767,18.1,5.2,2.6,1.5,2.6,0.042,-2.7,-0.6,1979
48,DET,Terry Duerod,Detroit Mercy,4.0,143.0,1977.0,961.0,160.0,170.0,0.462,0.329,0.672,13.8,6.7,1.1,1.2,1.0,0.023,-3.0,-0.5,1979
49,CHI,Cedrick Hordges,South Carolina,2.0,145.0,2971.0,1099.0,853.0,169.0,0.475,0.188,0.639,20.5,7.6,5.9,1.2,2.2,0.036,-4.1,-1.6,1979
50,NYK,Geoff Huston,Texas Tech,8.0,496.0,12252.0,4380.0,684.0,2509.0,0.483,0.254,0.708,24.7,8.8,1.4,5.1,11.9,0.047,-2.0,0.0,1979
51,NJN,John Gerdy,Davidson,,,,,,,,,,,,,,,,,,1979
52,MIL,Larry Gibson,Maryland,,,,,,,,,,,,,,,,,,1979
53,BOS,Wayne Kreklow,Drake University,1.0,25.0,100.0,30.0,12.0,9.0,0.234,0.25,0.7,4.0,1.2,0.5,0.4,-0.3,-0.167,-8.8,-0.3,1979
54,GSW,Cheese Johnson,Wichita State,1.0,9.0,53.0,27.0,14.0,2.0,0.4,,0.6,5.9,3.0,1.6,0.2,0.0,-0.033,-5.5,-0.1,1979
55,SDC,Tom Channel,Boston University,,,,,,,,,,,,,,,,,,1979
56,POR,Mickey Fox,Saint Mary's University,,,,,,,,,,,,,,,,,,1979
57,ATL,Don Marsh,Franklin & Marshall College,,,,,,,,,,,,,,,,,,1979
58,PHI,Earl Cureton,Detroit Mercy,12.0,674.0,12420.0,3620.0,3172.0,678.0,0.473,0.0,0.538,18.4,5.4,4.7,1.0,14.4,0.056,-2.7,-2.1,1979
59,HOU,Ricardo Brown,Pepperdine,,,,,,,,,,,,,,,,,,1979
60,LAL,Walter Daniels,Georgia,,,,,,,,,,,,,,,,,,1979
61,BOS,Ernesto Malcolm,Briar Cliff University,,,,,,,,,,,,,,,,,,1979
62,KCK,Terry Crosby,Tennessee,1.0,4.0,28.0,6.0,1.0,7.0,0.5,,1.0,7.0,1.5,0.3,1.8,0.0,-0.051,-4.8,0.0,1979
63,SAS,Sylvester Norris,Jackson State University,1.0,17.0,189.0,40.0,43.0,6.0,0.419,,0.667,11.1,2.4,2.5,0.4,-0.2,-0.055,-6.2,-0.3,1979
64,PHO,Al Green,LSU,,,,,,,,,,,,,,,,,,1979
65,CLE,Bill Laimbeer,Notre Dame,14.0,1068.0,33956.0,13790.0,10400.0,2184.0,0.498,0.326,0.837,31.8,12.9,9.7,2.0,105.6,0.149,1.4,29.3,1979
66,WSB,Charles Floyd,High Point University,,,,,,,,,,,,,,,,,,1979
67,UTA,Greg Deane,Utah,1.0,7.0,48.0,10.0,6.0,6.0,0.182,1.0,0.714,6.9,1.4,0.9,0.9,-0.1,-0.07,-4.8,-0.1,1979
68,BOS,Nick Galis,Seton Hall,,,,,,,,,,,,,,,,,,1979
69,MIL,Eugene Robinson,Louisiana-Monroe,,,,,,,,,,,,,,,,,,1979
70,CLE,Rick Swing,The Citadel,,,,,,,,,,,,,,,,,,1979
71,NYK,Larry Rogers,SE Missouri State,,,,,,,,,,,,,,,,,,1979
72,CHI,George Maynor,East Carolina University,,,,,,,,,,,,,,,,,,1979
73,SEA,James Donaldson,Washington State,14.0,957.0,26222.0,8203.0,7492.0,765.0,0.571,,0.732,27.4,8.6,7.8,0.8,62.3,0.114,-0.1,12.4,1979
74,IND,Don Newman,Idaho,,,,,,,,,,,,,,,,,,1979
75,GSW,Ron Ripley,Green Bay,,,,,,,,,,,,,,,,,,1979
76,HOU,Sammy Drummer,Georgia Tech,,,,,,,,,,,,,,,,,,1979
77,SDC,Lionel Garrett,Southern University and A&M College,,,,,,,,,,,,,,,,,,1979
78,POR,Darryl Robinson,Appalachian State University,,,,,,,,,,,,,,,,,,1979
79,LAL,Ray White,Mississippi State,,,,,,,,,,,,,,,,,,1979
80,HOU,Lionel Green,LSU,,,,,,,,,,,,,,,,,,1979
81,LAL,Ricky Reed,Temple,,,,,,,,,,,,,,,,,,1979
82,GSW,Jerry Sichting,Purdue,10.0,598.0,12732.0,4141.0,817.0,1962.0,0.507,0.271,0.857,21.3,6.9,1.4,3.3,21.2,0.08,-1.6,1.4,1979
83,PHI,Mike Niles,Cal State Fullerton,1.0,44.0,231.0,115.0,58.0,15.0,0.348,0.5,0.459,5.3,2.6,1.3,0.3,-0.3,-0.062,-8.8,-0.5,1979
84,SAS,Al Daniel,Furman University,,,,,,,,,,,,,,,,,,1979
85,KCK,John McCullough,Oklahoma,1.0,8.0,23.0,21.0,4.0,3.0,0.692,,0.6,2.9,2.6,0.5,0.4,0.1,0.239,-2.4,0.1,1979
86,PHO,Malcolm Cesare,Florida,,,,,,,,,,,,,,,,,,1979
87,SEA,Richie Allen,Cal State Dominguez Hills,,,,,,,,,,,,,,,,,,1979
88,WSB,Lamont Reid,Oral Roberts,,,,,,,,,,,,,,,,,,1979
89,UTA,Perry Wolfe,Stanford,,,,,,,,,,,,,,,,,,1979
90,BOS,Jimmy Allen,University of New Haven,,,,,,,,,,,,,,,,,,1979
91,CLE,Matt Simpkins,Georgia Southern University,,,,,,,,,,,,,,,,,,1979
92,DET,Flintie Ray Williams,UNLV,,,,,,,,,,,,,,,,,,1979
93,CHI,Larry Washington,Drury University,,,,,,,,,,,,,,,,,,1979
94,NYK,Johnny Green,"University of California, Riverside",,,,,,,,,,,,,,,,,,1979
95,NJN,Jim Abromaitis,UConn,,,,,,,,,,,,,,,,,,1979
96,GSW,George Lett,Centenary (LA),,,,,,,,,,,,,,,,,,1979
97,MIL,Jim Tillman,Eastern Kentucky University,,,,,,,,,,,,,,,,,,1979
98,IND,Billy Reid,San Francisco,1.0,59.0,597.0,190.0,60.0,71.0,0.454,0.0,0.564,10.1,3.2,1.0,1.2,-0.6,-0.05,-5.6,-0.5,1979
99,SDC,Greg Joyner,Middle Tennessee,,,,,,,,,,,,,,,,,,1979
100,POR,Matt White,Penn,,,,,,,,,,,,,,,,,,1979
101,ATL,Tiny Pinder,NC State,,,,,,,,,,,,,,,,,,1979
102,DEN,Larry Williams,Louisville,,,,,,,,,,,,,,,,,,1979
103,PHI,Carl McPipe,Nebraska,,,,,,,,,,,,,,,,,,1979
104,HOU,Allen Leavell,Oklahoma City University,10.0,700.0,16248.0,6684.0,1164.0,3339.0,0.45,0.234,0.834,23.2,9.5,1.7,4.8,29.9,0.088,0.4,9.8,1979
105,KCK,Curtis Watkins,DePaul,,,,,,,,,,,,,,,,,,1979
106,SAS,Steve Schall,Arkansas,,,,,,,,,,,,,,,,,,1979
107,PHO,Mark Eaton,UCLA,11.0,875.0,25169.0,5216.0,6939.0,840.0,0.458,0.0,0.649,28.8,6.0,7.9,1.0,44.8,0.085,-0.1,11.8,1979
108,WSB,Marshall Ashford,Virginia Tech,,,,,,,,,,,,,,,,,,1979
109,UTA,Ernie Cobb,Boston University,,,,,,,,,,,,,,,,,,1979
110,BOS,Marvin Delph,Arkansas,,,,,,,,,,,,,,,,,,1979
111,DET,Truman Claytor,Kentucky,,,,,,,,,,,,,,,,,,1979
112,CLE,Jon Manning,University of North Texas,,,,,,,,,,,,,,,,,,1979
113,NYK,Phil Abney,New Mexico,,,,,,,,,,,,,,,,,,1979
114,CHI,Steve Smith,USC,,,,,,,,,,,,,,,,,,1979
115,NJN,Tony Smith,UNLV,,,,,,,,,,,,,,,,,,1979
116,MIL,Derrick Mayes,Illinois State,,,,,,,,,,,,,,,,,,1979
117,IND,Greg Guye,Stetson University,,,,,,,,,,,,,,,,,,1979
118,GSW,Jim Mitchem,DePaul,,,,,,,,,,,,,,,,,,1979
119,SDC,Bob Bender,Duke,,,,,,,,,,,,,,,,,,1979
120,POR,Ray Ellis,Pepperdine,,,,,,,,,,,,,,,,,,1979
121,ATL,Dwight Williams,Gardner-Webb University,,,,,,,,,,,,,,,,,,1979
122,DEN,Odell Ball,Marquette,,,,,,,,,,,,,,,,,,1979
123,PHI,Dan Hartshorne,Oregon,,,,,,,,,,,,,,,,,,1979
124,HOU,Collie Davis,Southern University and A&M College,,,,,,,,,,,,,,,,,,1979
125,SAS,Terry Knight,Pitt,,,,,,,,,,,,,,,,,,1979
126,KCK,Bob Roma,Princeton,,,,,,,,,,,,,,,,,,1979
127,PHO,Dale Shackleford,Syracuse,,,,,,,,,,,,,,,,,,1979
128,WSB,Garcia Hopkins,Morgan State University,,,,,,,,,,,,,,,,,,1979
129,UTA,Paul Poe,Louisiana College,,,,,,,,,,,,,,,,,,1979
130,BOS,Steve Castellan,Virginia,,,,,,,,,,,,,,,,,,1979
131,CLE,Steve Skaggs,Ohio University,,,,,,,,,,,,,,,,,,1979
132,DET,Ken Jones,Saint Mary's,,,,,,,,,,,,,,,,,,1979
133,CHI,Mike Eversley,Chicago State,,,,,,,,,,,,,,,,,,1979
134,NYK,Marc Coleman,Seton Hall,,,,,,,,,,,,,,,,,,1979
135,NJN,Jim Strickland,South Carolina,,,,,,,,,,,,,,,,,,1979
136,IND,Dirk Ewing,Stetson University,,,,,,,,,,,,,,,,,,1979
137,GSW,Ren Watson,VCU,,,,,,,,,,,,,,,,,,1979
138,MIL,Stan Ray,Cal State Fullerton,,,,,,,,,,,,,,,,,,1979
139,SDC,Jene Grey,LeMoyne College,,,,,,,,,,,,,,,,,,1979
140,POR,Jeff Tropf,Central Michigan University,,,,,,,,,,,,,,,,,,1979
141,ATL,Tim Waterman,St. Bonaventure,,,,,,,,,,,,,,,,,,1979
142,PHI,Bobby Willis,Penn,,,,,,,,,,,,,,,,,,1979
143,HOU,Rich Valavicius,Auburn,,,,,,,,,,,,,,,,,,1979
144,DEN,John Johnson,Creighton,,,,,,,,,,,,,,,,,,1979
145,KCK,Nick Daniels,Xavier,,,,,,,,,,,,,,,,,,1979
146,SAS,Tyrone Branyan,Texas,,,,,,,,,,,,,,,,,,1979
147,PHO,Ollie Matson Jr.,Pepperdine,,,,,,,,,,,,,,,,,,1979
148,UTA,Keith McDonald,Utah State University,,,,,,,,,,,,,,,,,,1979
149,BOS,Glenn Sudhop,NC State,,,,,,,,,,,,,,,,,,1979
150,DET,Rodney Lee,Memphis,,,,,,,,,,,,,,,,,,1979
151,CLE,Mark Haymore,UMass,,,,,,,,,,,,,,,,,,1979
152,NYK,Billy Tucker,Tennessee State,,,,,,,,,,,,,,,,,,1979
153,CHI,Tony Warren,NC State,,,,,,,,,,,,,,,,,,1979
154,NJN,Henry Hollingsworth,Hofstra,,,,,,,,,,,,,,,,,,1979
155,GSW,Mario Butler,Briar Cliff University,,,,,,,,,,,,,,,,,,1979
156,MIL,Larry Spicer,UAB,,,,,,,,,,,,,,,,,,1979
157,IND,Brian Magid,George Washington,,,,,,,,,,,,,,,,,,1979
158,SDC,Renaldo Lawrence,Appalachian State University,,,,,,,,,,,,,,,,,,1979
159,POR,Willie Pounds,Chaminade University of Honolulu,,,,,,,,,,,,,,,,,,1979
160,ATL,John Goedeke,UMBC,,,,,,,,,,,,,,,,,,1979
161,HOU,Delbert Watson,East Tennessee State University,,,,,,,,,,,,,,,,,,1979
162,DEN,Matt Teahan,Denver,,,,,,,,,,,,,,,,,,1979
163,PHI,Rick Raivio,University of Portland,,,,,,,,,,,,,,,,,,1979
164,KCK,Tony Vann,,,,,,,,,,,,,,,,,,,1979
165,PHO,Charles Jones,Albany State University,15.0,726.0,14095.0,1826.0,3253.0,623.0,0.48,0.0,0.618,19.4,2.5,4.5,0.9,24.6,0.084,-0.9,4.0,1979
166,WSB,Jo Jo Walters,Manhattan University,,,,,,,,,,,,,,,,,,1979
167,UTA,Milt Huggins,Southern Illinois,,,,,,,,,,,,,,,,,,1979
168,BOS,Kevin Sinnett,United States Naval Academy,,,,,,,,,,,,,,,,,,1979
169,CLE,Tim Joyce,Ohio University,,,,,,,,,,,,,,,,,,1979
170,DET,Val Bracey,Central Michigan University,,,,,,,,,,,,,,,,,,1979
171,CHI,James Jackson,Minnesota,,,,,,,,,,,,,,,,,,1979
172,NYK,Brett Wyatt,New Jersey City University,,,,,,,,,,,,,,,,,,1979
173,NJN,Ricky Free,Columbia University,,,,,,,,,,,,,,,,,,1979
174,MIL,Roger Lapham,University of Maine,,,,,,,,,,,,,,,,,,1979
175,GSW,Gene Ransom,California,,,,,,,,,,,,,,,,,,1979
176,SDC,Mike Dodd,San Diego State,,,,,,,,,,,,,,,,,,1979
177,POR,Stan Eckwood,Harding University,,,,,,,,,,,,,,,,,,1979
178,ATL,Cedric Oliver,Hamilton College,,,,,,,,,,,,,,,,,,1979
179,DEN,Emmett Lewis,Colorado,,,,,,,,,,,,,,,,,,1979
180,PHI,Coby Leavitt,Utah,,,,,,,,,,,,,,,,,,1979
181,KCK,Gary Wilson,Southern Illinois,,,,,,,,,,,,,,,,,,1979
182,SAS,Eddie McLeod,UNLV,,,,,,,,,,,,,,,,,,1979
183,PHO,Hosea Champine,Robert Morris University (PA),,,,,,,,,,,,,,,,,,1979
184,WSB,Gary Ray Hooker,Murray State,,,,,,,,,,,,,,,,,,1979
185,UTA,Paul Dawkins,Northern Illinois,1.0,57.0,776.0,316.0,125.0,77.0,0.47,0.2,0.688,13.6,5.5,2.2,1.4,-0.1,-0.009,-4.2,-0.4,1979
186,BOS,Alton Byrd,Columbia University,,,,,,,,,,,,,,,,,,1979
187,DET,Willie Polk,Grand Canyon University,,,,,,,,,,,,,,,,,,1979
188,CLE,Terry Peavy,Point Park University,,,,,,,,,,,,,,,,,,1979
189,NYK,Gordon Thomas,St. John's,,,,,,,,,,,,,,,,,,1979
190,CHI,Marvin Thomas,UCLA,,,,,,,,,,,,,,,,,,1979
191,NJN,Eric Fleisher,Tulane,,,,,,,,,,,,,,,,,,1979
192,GSW,Kevin Heenan,Cal State Fullerton,,,,,,,,,,,,,,,,,,1979
193,MIL,Chris Fahrbach,University of North Dakota,,,,,,,,,,,,,,,,,,1979
