Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year,Durability_Factor,Versatility_Score,Draft_Pick_Value,Draft_Pick_x_BPM,Scoring_Efficiency,Points_Per_Min,Rebounds_Per_Min,Assists_Per_Min,WS_Per_Game,Lottery_Pick,First_Round_Pick,Long_Career
30,SAS,Kyle Anderson,UCLA,11.0,714.0,15324.0,4876.0,3067.0,1978.0,0.478,0.34,0.716,21.5,6.8,4.3,2.8,39.4,0.123,1.7,14.5,2014,0.7915742793791575,7.1,0.03333333333333333,0.056666666666666664,0.4466,0.3181936831114591,0.2001435656486557,0.12907856956408248,0.05518207282913165,0,1,1
1,MIN,Karl-Anthony Towns,Kentucky,10.0,645.0,21972.0,14880.0,7136.0,2037.0,0.524,0.4,0.837,34.1,23.1,11.1,3.2,85.1,0.186,4.4,35.3,2015,0.7865853658536586,14.3,1.0,4.4,0.5057,0.6772255598033862,0.3247769888949572,0.09270890223921355,0.131937984496124,1,1,1
2,LAL,D'Angelo Russell,Ohio State,10.0,629.0,18745.0,10868.0,2116.0,3586.0,0.427,0.365,0.796,29.8,17.3,3.4,5.7,26.5,0.068,0.6,12.4,2015,0.7670731707317073,9.1,0.5,0.3,0.4391,0.5797812750066684,0.11288343558282209,0.19130434782608696,0.04213036565977742,1,1,1
3,PHI,Jahlil Okafor,Duke,7.0,248.0,4830.0,2566.0,1170.0,226.0,0.542,0.222,0.676,19.5,10.3,4.7,0.9,7.2,0.071,-2.0,0.0,2015,0.43205574912891986,5.6000000000000005,0.3333333333333333,-0.6666666666666666,0.4274,0.5312629399585921,0.2422360248447205,0.04679089026915114,0.02903225806451613,1,1,1
6,SAC,Willie Cauley-Stein,Kentucky,7.0,422.0,9276.0,3675.0,2470.0,598.0,0.544,0.188,0.612,22.0,8.7,5.9,1.4,23.3,0.121,-0.1,4.4,2015,0.735191637630662,7.300000000000001,0.16666666666666666,-0.016666666666666666,0.4084,0.3961836998706339,0.26627856834842606,0.06446744286330315,0.055213270142180096,1,1,1
8,DET,Stanley Johnson,Arizona,8.0,449.0,8879.0,2806.0,1404.0,679.0,0.391,0.305,0.748,19.8,6.2,3.1,1.5,6.9,0.037,-2.7,-1.6,2015,0.6844512195121951,4.6,0.125,-0.3375,0.3923,0.31602657956977137,0.1581259150805271,0.07647257574051132,0.01536748329621381,1,1,1
9,CHO,Frank Kaminsky,Wisconsin,8.0,413.0,8160.0,3630.0,1579.0,651.0,0.43,0.349,0.746,19.8,8.8,3.8,1.6,15.9,0.094,-0.2,3.7,2015,0.6295731707317073,5.4,0.1111111111111111,-0.022222222222222223,0.4292,0.44485294117647056,0.19350490196078432,0.07977941176470588,0.038498789346246974,1,1,1
10,MIA,Justise Winslow,Duke,8.0,344.0,8906.0,2829.0,1760.0,889.0,0.412,0.315,0.638,25.9,8.2,5.1,2.6,8.2,0.044,-2.1,-0.3,2015,0.524390243902439,7.699999999999999,0.1,-0.21000000000000002,0.3958,0.3176510217830676,0.19761958230406468,0.09982034583426903,0.02383720930232558,1,1,1
11,IND,Myles Turner,Texas,10.0,642.0,18454.0,9031.0,4349.0,813.0,0.499,0.362,0.771,28.7,14.1,6.8,1.3,48.7,0.127,0.8,13.0,2015,0.7829268292682927,8.1,0.09090909090909091,0.07272727272727274,0.4714,0.4893789964235396,0.23566706405115423,0.04405548932480763,0.07585669781931464,1,1,1
12,UTA,Trey Lyles,Kentucky,10.0,650.0,11970.0,4935.0,2826.0,697.0,0.441,0.347,0.741,18.4,7.6,4.3,1.1,22.0,0.088,-1.0,3.0,2015,0.7926829268292683,5.4,0.08333333333333333,-0.08333333333333333,0.4334,0.41228070175438597,0.23609022556390977,0.05822890559732665,0.033846153846153845,1,1,1
13,PHO,Devin Booker,Kentucky,10.0,673.0,23149.0,16452.0,2718.0,3522.0,0.464,0.354,0.873,34.4,24.4,4.0,5.2,51.5,0.107,1.1,17.9,2015,0.8207317073170731,9.2,0.07692307692307693,0.08461538461538462,0.46090000000000003,0.7107002462309387,0.11741327919132576,0.15214480107132058,0.07652303120356613,1,1,1
14,OKC,Cameron Payne,Murray State,10.0,477.0,8356.0,3703.0,951.0,1527.0,0.419,0.368,0.836,17.5,7.8,2.0,3.2,13.9,0.08,-0.6,3.0,2015,0.5817073170731707,5.2,0.07142857142857142,-0.04285714285714285,0.4403,0.44315461943513645,0.11381043561512685,0.18274293920536142,0.029140461215932913,1,1,1
15,ATL,Kelly Oubre Jr.,Kansas,10.0,655.0,17742.0,8696.0,3032.0,747.0,0.438,0.325,0.751,27.1,13.3,4.6,1.1,24.9,0.067,-1.9,0.6,2015,0.7987804878048781,5.699999999999999,0.06666666666666667,-0.12666666666666665,0.4241,0.4901363995040018,0.17089392402209447,0.04210348326006087,0.03801526717557252,0,1,1
16,BOS,Terry Rozier,Louisville,10.0,665.0,18357.0,9252.0,2610.0,2337.0,0.418,0.361,0.829,27.6,13.9,3.9,3.5,30.5,0.08,0.2,10.1,2015,0.8109756097560976,7.4,0.0625,0.0125,0.4363,0.5040039222095114,0.14218009478672985,0.12730838372283051,0.04586466165413534,0,1,1
17,MIL,Rashad Vaughn,UNLV,3.0,139.0,1671.0,423.0,158.0,75.0,0.337,0.313,0.692,12.0,3.0,1.1,0.5,-0.6,-0.017,-4.7,-1.2,2015,0.5650406504065041,1.6,0.058823529411764705,-0.27647058823529413,0.3629,0.25314183123877915,0.0945541591861161,0.04488330341113106,-0.004316546762589928,0,1,0
18,HOU,Sam Dekker,Wisconsin,5.0,201.0,3097.0,1094.0,607.0,160.0,0.478,0.288,0.606,15.4,5.4,3.0,0.8,5.4,0.083,-1.4,0.5,2015,0.4902439024390244,3.8,0.05555555555555555,-0.07777777777777777,0.41479999999999995,0.35324507587988374,0.1959961252825315,0.05166289958023894,0.026865671641791048,0,1,1
19,WAS,Jerian Grant,Notre Dame,5.0,279.0,4998.0,1692.0,530.0,805.0,0.411,0.323,0.77,17.9,6.1,1.9,2.9,8.3,0.08,-1.6,0.5,2015,0.6804878048780488,4.8,0.05263157894736842,-0.08421052631578947,0.4117,0.3385354141656663,0.10604241696678672,0.16106442577030813,0.029749103942652334,0,1,1
20,TOR,Delon Wright,Utah,10.0,548.0,11175.0,3656.0,1650.0,1636.0,0.447,0.348,0.799,20.4,6.7,3.0,3.0,28.9,0.124,1.9,11.1,2015,0.6682926829268293,6.0,0.05,0.095,0.44260000000000005,0.32715883668903806,0.1476510067114094,0.14639821029082775,0.05273722627737226,0,1,1
21,DAL,Justin Anderson,Virginia,6.0,242.0,3280.0,1284.0,621.0,184.0,0.41,0.292,0.775,13.6,5.3,2.6,0.8,4.9,0.072,-1.5,0.4,2015,0.491869918699187,3.4000000000000004,0.047619047619047616,-0.07142857142857142,0.3993,0.39146341463414636,0.18932926829268293,0.05609756097560976,0.020247933884297523,0,1,1
22,CHI,Bobby Portis,Arkansas,10.0,654.0,14907.0,7818.0,4685.0,850.0,0.478,0.383,0.765,22.8,12.0,7.2,1.3,33.8,0.109,-0.4,6.0,2015,0.7975609756097561,8.5,0.045454545454545456,-0.018181818181818184,0.4687,0.5244515999195009,0.31428188099550547,0.05702019185617495,0.051681957186544336,0,1,1
23,POR,Rondae Hollis-Jefferson,Arizona,6.0,305.0,6759.0,2760.0,1684.0,579.0,0.449,0.212,0.735,22.2,9.0,5.5,1.9,12.9,0.091,-0.7,2.3,2015,0.6199186991869918,7.4,0.043478260869565216,-0.03043478260869565,0.38280000000000003,0.4083444296493564,0.2491492824382305,0.08566355969818021,0.04229508196721311,0,1,1
24,CLE,Tyus Jones,Duke,10.0,682.0,14424.0,5249.0,1374.0,3022.0,0.445,0.378,0.821,21.1,7.7,2.0,4.4,33.9,0.113,0.5,9.3,2015,0.8317073170731707,6.4,0.041666666666666664,0.020833333333333332,0.45580000000000004,0.3639073765945646,0.09525790349417637,0.20951192457016085,0.04970674486803519,0,1,1
25,MEM,Jarell Martin,LSU,4.0,184.0,2927.0,998.0,639.0,114.0,0.434,0.346,0.766,15.9,5.4,3.5,0.6,3.2,0.053,-4.3,-1.7,2015,0.5609756097560976,4.1,0.04,-0.172,0.432,0.3409634437991117,0.21831226511786814,0.03894772804919713,0.017391304347826087,0,1,0
27,LAL,Larry Nance Jr.,Wyoming,10.0,546.0,12587.0,4204.0,3341.0,1017.0,0.539,0.353,0.696,23.1,7.7,6.1,1.9,34.7,0.132,1.2,10.3,2015,0.6658536585365854,8.0,0.037037037037037035,0.04444444444444444,0.4803,0.33399539207118456,0.265432589179312,0.08079764836736315,0.06355311355311356,0,1,1
28,BOS,R.J. Hunter,Georgia State University,4.0,45.0,395.0,133.0,46.0,19.0,0.371,0.295,0.818,8.8,3.0,1.0,0.4,0.4,0.051,-2.0,0.0,2015,0.13719512195121952,1.4,0.03571428571428571,-0.07142857142857142,0.3853,0.3367088607594937,0.11645569620253164,0.04810126582278481,0.008888888888888889,0,1,0
29,BRK,Chris McCullough,Syracuse,3.0,59.0,532.0,194.0,112.0,15.0,0.426,0.306,0.548,9.0,3.3,1.9,0.3,0.6,0.054,-2.5,-0.1,2015,0.23983739837398374,2.1999999999999997,0.034482758620689655,-0.08620689655172414,0.39020000000000005,0.36466165413533835,0.21052631578947367,0.02819548872180451,0.010169491525423728,0,1,0
30,GSW,Kevon Looney,UCLA,10.0,599.0,10309.0,2977.0,3391.0,956.0,0.575,0.185,0.608,17.2,5.0,5.7,1.6,37.4,0.174,0.4,6.2,2015,0.7304878048780488,7.300000000000001,0.03333333333333333,0.013333333333333334,0.4223,0.28877679697351827,0.32893588126879425,0.09273450383160345,0.06243739565943238,0,1,1
1,PHI,Ben Simmons,LSU,7.0,383.0,11910.0,5021.0,2840.0,2754.0,0.558,0.139,0.592,31.1,13.1,7.4,7.2,35.4,0.143,3.0,15.0,2016,0.6672473867595818,14.600000000000001,1.0,3.0,0.39380000000000004,0.4215785054575987,0.23845507976490343,0.23123425692695215,0.09242819843342036,1,1,1
2,LAL,Brandon Ingram,Duke,9.0,495.0,16316.0,9656.0,2566.0,2130.0,0.468,0.363,0.788,33.0,19.5,5.2,4.3,27.3,0.08,0.1,8.6,2016,0.6707317073170732,9.5,0.5,0.05,0.45799999999999996,0.5918117185584703,0.15726893846531012,0.13054670262319196,0.05515151515151515,1,1,1
3,BOS,Jaylen Brown,California,9.0,603.0,18465.0,11436.0,3208.0,1589.0,0.478,0.359,0.726,30.6,19.0,5.3,2.6,40.5,0.105,0.3,10.8,2016,0.8170731707317073,7.9,0.3333333333333333,0.09999999999999999,0.4552,0.6193338748984566,0.17373409152450583,0.08605469807744381,0.06716417910447761,1,1,1
5,MIN,Kris Dunn,Providence,9.0,407.0,9497.0,3116.0,1355.0,1617.0,0.437,0.327,0.736,23.3,7.7,3.3,4.0,11.8,0.059,-1.1,2.2,2016,0.551490514905149,7.3,0.2,-0.22000000000000003,0.4229,0.32810361166684215,0.14267663472675582,0.17026429398757503,0.028992628992628996,1,1,1
6,NOP,Buddy Hield,Oklahoma,9.0,714.0,20180.0,10732.0,2936.0,1775.0,0.433,0.397,0.858,28.3,15.0,4.1,2.5,27.7,0.066,0.3,11.5,2016,0.967479674796748,6.6,0.16666666666666666,0.049999999999999996,0.4611,0.5318136769078295,0.14549058473736373,0.0879583746283449,0.038795518207282914,1,1,1
7,DEN,Jamal Murray,Kentucky,8.0,536.0,16796.0,9623.0,2018.0,2509.0,0.455,0.381,0.87,31.3,18.0,3.8,4.7,38.1,0.109,0.9,12.4,2016,0.8170731707317073,8.5,0.14285714285714285,0.12857142857142856,0.46690000000000004,0.57293403191236,0.12014765420338176,0.14938080495356038,0.07108208955223881,1,1,1
8,SAC,Marquese Chriss,Washington,6.0,292.0,5338.0,2206.0,1366.0,298.0,0.456,0.29,0.667,18.3,7.6,4.7,1.0,6.5,0.058,-2.4,-0.5,2016,0.5934959349593496,5.7,0.125,-0.3,0.41069999999999995,0.41326339452978644,0.2559010865492694,0.05582615211689772,0.02226027397260274,1,1,1
9,TOR,Jakob Poeltl,Utah,9.0,595.0,13320.0,5311.0,4153.0,1083.0,0.631,0.429,0.555,22.4,8.9,7.0,1.8,44.2,0.159,1.2,10.9,2016,0.8062330623306233,8.8,0.1111111111111111,0.13333333333333333,0.5426,0.3987237237237237,0.3117867867867868,0.08130630630630631,0.07428571428571429,1,1,1
11,ORL,Domantas Sabonis,Gonzaga,9.0,646.0,19899.0,10401.0,6880.0,3162.0,0.56,0.347,0.729,30.8,16.1,10.7,4.9,69.9,0.169,3.4,27.2,2016,0.8753387533875339,15.6,0.09090909090909091,0.3090909090909091,0.4917000000000001,0.5226895823910749,0.3457460173878084,0.1589024574099201,0.10820433436532509,1,1,1
12,UTA,Taurean Prince,Baylor,9.0,582.0,14402.0,5745.0,2091.0,1005.0,0.428,0.384,0.811,24.7,9.9,3.6,1.7,15.0,0.05,-2.0,-0.1,2016,0.7886178861788617,5.3,0.08333333333333333,-0.16666666666666666,0.44870000000000004,0.39890293014859046,0.14518816830995696,0.06978197472573254,0.02577319587628866,1,1,1
14,CHI,Denzel Valentine,Michigan State,5.0,256.0,4817.0,1795.0,857.0,466.0,0.394,0.36,0.787,18.8,7.0,3.3,1.8,4.5,0.044,-1.9,0.2,2016,0.624390243902439,5.1,0.07142857142857142,-0.1357142857142857,0.41969999999999996,0.37263857172514014,0.17791156321361842,0.09674070998546813,0.017578125,1,1,1
17,MEM,Wade Baldwin,Vanderbilt,3.0,56.0,579.0,174.0,69.0,78.0,0.355,0.25,0.776,10.3,3.1,1.2,1.4,-0.3,-0.028,-5.3,-0.5,2016,0.22764227642276422,2.5999999999999996,0.058823529411764705,-0.31176470588235294,0.35509999999999997,0.3005181347150259,0.11917098445595854,0.13471502590673576,-0.005357142857142857,0,1,0
18,DET,Henry Ellenson,Marquette,5.0,83.0,787.0,342.0,206.0,49.0,0.371,0.336,0.773,9.5,4.1,2.5,0.6,0.4,0.023,-3.7,-0.3,2016,0.20243902439024392,3.1,0.05555555555555555,-0.20555555555555555,0.3972,0.43456162642947904,0.2617534942820839,0.062261753494282084,0.004819277108433735,0,1,1
19,DEN,Malik Beasley,Florida State,9.0,578.0,13739.0,6738.0,1612.0,789.0,0.426,0.391,0.769,23.8,11.7,2.8,1.4,20.1,0.07,-0.9,3.7,2016,0.7831978319783198,4.199999999999999,0.05263157894736842,-0.04736842105263158,0.44630000000000003,0.49042870660164495,0.11733022781861853,0.057427760390130284,0.03477508650519032,0,1,1
20,IND,Caris LeVert,Michigan,9.0,524.0,14551.0,7274.0,1981.0,2105.0,0.437,0.345,0.736,27.8,13.9,3.8,4.0,23.9,0.079,-0.2,6.5,2016,0.7100271002710027,7.8,0.05,-0.010000000000000002,0.4301,0.4998969143014226,0.13614184592124254,0.14466359700364237,0.04561068702290076,0,1,1
21,ATL,DeAndre' Bembry,Saint Joseph's,6.0,296.0,5670.0,1750.0,950.0,533.0,0.474,0.283,0.611,19.2,5.9,3.2,1.8,4.4,0.038,-2.3,-0.4,2016,0.6016260162601627,5.0,0.047619047619047616,-0.10952380952380951,0.41129999999999994,0.30864197530864196,0.1675485008818342,0.09400352733686067,0.014864864864864866,0,1,1
22,CHO,Malachi Richardson,Syracuse,3.0,70.0,625.0,198.0,70.0,24.0,0.358,0.301,0.783,8.9,2.8,1.0,0.3,-0.1,-0.009,-6.1,-0.7,2016,0.2845528455284553,1.3,0.045454545454545456,-0.2772727272727273,0.37770000000000004,0.3168,0.112,0.0384,-0.0014285714285714286,0,1,0
25,LAC,Brice Johnson,UNC,2.0,21.0,107.0,47.0,34.0,3.0,0.449,0.0,0.6,5.1,2.2,1.6,0.1,0.1,0.062,-0.6,0.0,2016,0.12804878048780488,1.7000000000000002,0.04,-0.024,0.2845,0.4392523364485981,0.3177570093457944,0.028037383177570093,0.004761904761904762,0,1,0
27,TOR,Pascal Siakam,New Mexico State,9.0,629.0,19637.0,11325.0,4183.0,2261.0,0.499,0.339,0.763,31.2,18.0,6.7,3.6,55.5,0.136,2.0,19.6,2016,0.8523035230352304,10.3,0.037037037037037035,0.07407407407407407,0.46140000000000003,0.5767174211946835,0.2130162448439171,0.11513978713652798,0.08823529411764706,0,1,1
28,PHO,Skal Labissière,Kentucky,5.0,152.0,2607.0,1074.0,665.0,153.0,0.492,0.36,0.748,17.2,7.1,4.4,1.0,4.4,0.081,-2.3,-0.2,2016,0.37073170731707317,5.4,0.03571428571428571,-0.08214285714285713,0.4648,0.41196777905638665,0.2550824702723437,0.05868814729574223,0.028947368421052635,0,1,1
29,SAS,Dejounte Murray,Washington,8.0,503.0,14745.0,7803.0,2925.0,2718.0,0.453,0.34,0.79,29.3,15.5,5.8,5.4,26.2,0.085,1.4,12.6,2016,0.7667682926829268,11.2,0.034482758620689655,0.04827586206896552,0.44150000000000006,0.5291963377416073,0.19837232960325535,0.18433367243133267,0.05208747514910537,0,1,1
30,GSW,Damian Jones,Vanderbilt,8.0,279.0,3782.0,1366.0,869.0,193.0,0.656,0.351,0.715,13.6,4.9,3.1,0.7,11.3,0.143,-1.0,1.0,2016,0.4253048780487805,3.8,0.03333333333333333,-0.03333333333333333,0.5399,0.36118455843469066,0.2297726070861978,0.05103120042305658,0.040501792114695345,0,1,1
1,PHI,Markelle Fultz,Washington,8.0,255.0,6123.0,2656.0,817.0,1111.0,0.47,0.28,0.732,24.0,10.4,3.2,4.4,8.4,0.066,-1.2,1.2,2017,0.38871951219512196,7.6000000000000005,1.0,-1.2,0.42019999999999996,0.4337742936469051,0.13343132451412706,0.18144700310305406,0.03294117647058824,1,1,1
2,LAL,Lonzo Ball,UCLA,6.0,287.0,8964.0,3262.0,1565.0,1678.0,0.398,0.362,0.599,31.2,11.4,5.5,5.8,12.6,0.068,1.0,6.7,2017,0.5833333333333334,11.3,0.5,0.5,0.4037,0.3639000446229362,0.17458723784024988,0.18719321731369923,0.04390243902439024,1,1,1
3,BOS,Jayson Tatum,Duke,8.0,585.0,20185.0,13784.0,4293.0,2243.0,0.459,0.37,0.84,34.5,23.6,7.3,3.8,65.4,0.156,3.8,29.4,2017,0.8917682926829268,11.1,0.3333333333333333,1.2666666666666666,0.4615,0.6828833292048551,0.2126826851622492,0.11112212038642556,0.11179487179487181,1,1,1
4,PHO,Josh Jackson,Kansas,5.0,291.0,6718.0,3276.0,1159.0,534.0,0.416,0.292,0.68,23.1,11.3,4.0,1.8,-1.7,-0.012,-3.8,-3.1,2017,0.7097560975609756,5.8,0.25,-0.95,0.3928,0.4876451324799047,0.17252158380470378,0.07948794284013098,-0.00584192439862543,1,1,1
5,SAC,De'Aaron Fox,Kentucky,8.0,531.0,17661.0,11399.0,2082.0,3262.0,0.47,0.33,0.746,33.3,21.5,3.9,6.1,33.9,0.092,0.8,12.7,2017,0.8094512195121951,10.0,0.2,0.16000000000000003,0.4416,0.6454334409150104,0.11788686937319517,0.18470075307174,0.06384180790960452,1,1,1
6,ORL,Jonathan Isaac,Florida State,6.0,276.0,5640.0,2097.0,1359.0,222.0,0.443,0.323,0.749,20.4,7.6,4.9,0.8,14.0,0.119,1.0,4.2,2017,0.5609756097560976,5.7,0.16666666666666666,0.16666666666666666,0.42560000000000003,0.3718085106382979,0.24095744680851064,0.039361702127659576,0.050724637681159424,1,1,1
7,MIN,Lauri Markkanen,Arizona,8.0,450.0,13958.0,8200.0,3201.0,657.0,0.455,0.371,0.867,31.0,18.2,7.1,1.5,33.1,0.114,1.0,10.6,2017,0.6859756097560976,8.6,0.14285714285714285,0.14285714285714285,0.4626,0.5874767158618713,0.22933084969193293,0.04706978077088408,0.07355555555555555,1,1,1
9,DAL,Dennis Smith Jr.,NC State,7.0,326.0,7601.0,3160.0,967.0,1381.0,0.407,0.298,0.674,23.3,9.7,3.0,4.2,2.3,0.015,-2.1,-0.2,2017,0.5679442508710801,7.2,0.1111111111111111,-0.23333333333333334,0.3901,0.41573477174056045,0.12722010261807656,0.18168662018155507,0.0070552147239263795,1,1,1
10,SAC,Zach Collins,Gonzaga,7.0,378.0,7137.0,3013.0,1827.0,685.0,0.482,0.331,0.767,18.9,8.0,4.8,1.8,11.9,0.08,-1.5,0.9,2017,0.6585365853658537,6.6,0.1,-0.15000000000000002,0.4501,0.4221661762645369,0.25598991172761665,0.09597870253607958,0.031481481481481485,1,1,1
11,CHO,Malik Monk,Kentucky,8.0,523.0,11943.0,6444.0,1377.0,1657.0,0.434,0.35,0.848,22.8,12.3,2.6,3.2,15.2,0.061,-1.0,2.9,2017,0.7972560975609756,5.800000000000001,0.09090909090909091,-0.09090909090909091,0.44179999999999997,0.5395629238884703,0.11529766390354182,0.13874235954115383,0.029063097514340344,1,1,1
12,DET,Luke Kennard,Duke,8.0,460.0,10759.0,4517.0,1301.0,1045.0,0.457,0.438,0.881,23.4,9.8,2.8,2.3,23.6,0.105,0.0,5.4,2017,0.7012195121951219,5.1,0.08333333333333333,0.0,0.49180000000000007,0.41983455711497353,0.12092201877497909,0.09712798587229296,0.05130434782608696,1,1,1
13,DEN,Donovan Mitchell,Louisville,8.0,539.0,18243.0,13320.0,2324.0,2530.0,0.449,0.366,0.84,33.8,24.7,4.3,4.7,51.9,0.137,3.5,25.2,2017,0.8216463414634146,9.0,0.07692307692307693,0.2692307692307693,0.4549,0.7301430685742477,0.12739132818067203,0.13868333059255605,0.09628942486085343,1,1,1
14,MIA,Bam Adebayo,Kentucky,8.0,567.0,17354.0,8923.0,5024.0,2044.0,0.537,0.314,0.756,30.6,15.7,8.9,3.6,57.6,0.159,2.5,19.9,2017,0.864329268292683,12.5,0.07142857142857142,0.17857142857142855,0.4697,0.5141754062463986,0.28950097960124466,0.11778264377088855,0.10158730158730159,1,1,1
15,POR,Justin Jackson,UNC,7.0,280.0,4886.0,1676.0,654.0,285.0,0.423,0.319,0.796,17.5,6.0,2.3,1.0,5.3,0.052,-2.8,-1.0,2017,0.4878048780487805,3.3,0.06666666666666667,-0.18666666666666665,0.4187,0.34302087597216535,0.13385182153090464,0.058329922226770366,0.018928571428571427,0,1,1
16,CHI,Justin Patton,Creighton,4.0,22.0,296.0,86.0,60.0,19.0,0.404,0.25,0.667,13.5,3.9,2.7,0.9,0.4,0.066,-2.8,-0.1,2017,0.06707317073170732,3.6,0.0625,-0.175,0.3687,0.2905405405405405,0.20270270270270271,0.06418918918918919,0.018181818181818184,0,1,0
17,MIL,D.J. Wilson,Michigan,6.0,148.0,1818.0,657.0,454.0,110.0,0.422,0.331,0.618,12.3,4.4,3.1,0.7,2.9,0.077,-2.4,-0.2,2017,0.3008130081300813,3.8,0.058823529411764705,-0.1411764705882353,0.40520000000000006,0.3613861386138614,0.24972497249724973,0.06050605060506051,0.019594594594594596,0,1,1
18,IND,T.J. Leaf,UCLA,4.0,146.0,1238.0,477.0,283.0,43.0,0.492,0.341,0.585,8.5,3.3,1.9,0.3,2.7,0.104,-1.8,0.1,2017,0.4451219512195122,2.1999999999999997,0.05555555555555555,-0.09999999999999999,0.4409,0.3852988691437803,0.22859450726978997,0.034733441033925685,0.018493150684931507,0,1,0
19,ATL,John Collins,Wake Forest,8.0,472.0,13739.0,7553.0,3805.0,697.0,0.546,0.363,0.792,29.1,16.0,8.1,1.5,39.2,0.137,0.7,9.2,2017,0.7195121951219512,9.6,0.05263157894736842,0.03684210526315789,0.4974,0.5497488900211078,0.2769488317927069,0.050731494286338163,0.08305084745762713,0,1,1
20,POR,Harry Giles,Duke,4.0,165.0,1935.0,888.0,573.0,180.0,0.508,0.244,0.661,11.7,5.4,3.5,1.1,3.1,0.076,-2.5,-0.2,2017,0.5030487804878049,4.6,0.05,-0.125,0.4177,0.45891472868217054,0.2961240310077519,0.09302325581395349,0.018787878787878787,0,1,0
22,BRK,Jarrett Allen,Texas,8.0,568.0,16021.0,7288.0,5239.0,948.0,0.641,0.164,0.712,28.2,12.8,9.2,1.7,66.7,0.2,2.4,17.7,2017,0.8658536585365854,10.899999999999999,0.045454545454545456,0.10909090909090909,0.4573,0.4549029398913925,0.32700830160414457,0.05917233630859497,0.11742957746478874,0,1,1
23,TOR,OG Anunoby,Indiana,8.0,492.0,14854.0,6333.0,2144.0,831.0,0.474,0.375,0.761,30.2,12.9,4.4,1.7,31.4,0.101,0.2,8.3,2017,0.75,6.1000000000000005,0.043478260869565216,0.008695652173913044,0.4631,0.4263498047663929,0.1443382253938333,0.055944526726807595,0.0638211382113821,0,1,1
24,UTA,Tyler Lydon,Syracuse,2.0,26.0,96.0,23.0,18.0,6.0,0.5,0.4,0.333,3.7,0.9,0.7,0.2,0.2,0.084,-4.3,-0.1,2017,0.15853658536585366,0.8999999999999999,0.041666666666666664,-0.17916666666666664,0.4433,0.23958333333333334,0.1875,0.0625,0.007692307692307693,0,1,0
26,POR,Caleb Swanigan,Purdue,3.0,75.0,655.0,169.0,218.0,56.0,0.438,0.118,0.614,8.7,2.3,2.9,0.7,-0.2,-0.015,-6.2,-0.7,2017,0.3048780487804878,3.5999999999999996,0.038461538461538464,-0.23846153846153847,0.3276,0.2580152671755725,0.332824427480916,0.08549618320610687,-0.002666666666666667,0,1,0
27,BRK,Kyle Kuzma,Utah,8.0,541.0,16855.0,9210.0,3413.0,1446.0,0.45,0.334,0.721,31.2,17.0,6.3,2.7,14.4,0.041,-1.5,1.9,2017,0.8246951219512195,9.0,0.037037037037037035,-0.05555555555555555,0.4307,0.5464253930584396,0.20249184218332839,0.08579056659744883,0.026617375231053605,0,1,1
28,LAL,Tony Bradley,UNC,7.0,193.0,2107.0,853.0,771.0,96.0,0.632,0.467,0.667,10.9,4.4,4.0,0.5,8.0,0.182,0.3,1.2,2017,0.3362369337979094,4.5,0.03571428571428571,0.010714285714285713,0.5695,0.4048410061699098,0.3659231134314191,0.045562411010915994,0.04145077720207254,0,1,1
29,SAS,Derrick White,Colorado,8.0,494.0,14081.0,6399.0,1808.0,2065.0,0.448,0.369,0.852,28.5,13.0,3.7,4.2,39.7,0.135,2.2,15.0,2017,0.7530487804878049,7.9,0.034482758620689655,0.07586206896551724,0.45680000000000004,0.4544421560968681,0.12839997159292663,0.14665151622754066,0.08036437246963564,0,1,1
30,UTA,Josh Hart,Villanova,8.0,530.0,16129.0,5473.0,3706.0,1688.0,0.471,0.342,0.753,30.4,10.3,7.0,3.2,36.7,0.109,0.5,10.1,2017,0.8079268292682927,10.2,0.03333333333333333,0.016666666666666666,0.4476,0.3393266786533573,0.2297724595449191,0.10465620931241862,0.06924528301886793,0,1,1
1,PHO,Deandre Ayton,Arizona,7.0,398.0,12272.0,6542.0,4167.0,649.0,0.59,0.23,0.755,30.8,16.4,10.5,1.6,37.6,0.147,0.8,8.7,2018,0.6933797909407665,12.1,1.0,0.8,0.4625,0.5330834419817471,0.3395534550195567,0.052884615384615384,0.09447236180904522,1,1,1
2,SAC,Marvin Bagley III,Duke,7.0,289.0,6474.0,3479.0,1889.0,253.0,0.518,0.29,0.69,22.4,12.0,6.5,0.9,12.6,0.093,-1.6,0.6,2018,0.5034843205574913,7.4,0.5,-0.8,0.444,0.5373802903923386,0.29178251467408095,0.03907939450108125,0.04359861591695502,1,1,1
4,MEM,Jaren Jackson Jr.,Michigan State,7.0,407.0,11639.0,7518.0,2258.0,602.0,0.466,0.351,0.792,28.6,18.5,5.5,1.5,28.8,0.119,0.9,8.7,2018,0.7090592334494773,7.0,0.25,0.225,0.4526,0.6459317810808489,0.19400292121316265,0.051722656585617324,0.07076167076167077,1,1,1
5,DAL,Trae Young,Oklahoma,7.0,483.0,16622.0,12220.0,1687.0,4748.0,0.433,0.352,0.873,34.4,25.3,3.5,9.8,43.3,0.125,2.6,19.3,2018,0.8414634146341463,13.3,0.2,0.52,0.4446,0.7351702562868487,0.10149199855613043,0.28564553002045484,0.08964803312629399,1,1,1
