Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Draft_Year,Year_Number
1981.0,Wes Matthews,34.0,1105.0,13.6,0.553,0.018,0.373,1.6,5.9,3.7,28.2,2.7,0.4,22.6,18.6,0.8,0.8,1.6,0.069,-0.3,-1.2,-1.4,0.2,161.0,330.0,0.488,0.0,6.0,0.0,161.0,324.0,0.497,0.488,103.0,123.0,0.837,16.0,56.0,72.0,212.0,61.0,7.0,112.0,122.0,425.0,1980,1
1981.0,Kevin McHale*,82.0,1645.0,16.4,0.556,0.003,0.239,11.2,13.6,12.4,4.8,0.8,5.1,13.0,20.9,2.3,2.4,4.7,0.137,-0.3,0.6,0.3,1.0,355.0,666.0,0.533,0.0,2.0,0.0,355.0,664.0,0.535,0.533,108.0,159.0,0.679,155.0,204.0,359.0,55.0,27.0,151.0,110.0,260.0,818.0,1980,1
1981.0,Kenny Natt,19.0,149.0,5.2,0.36,0.104,0.143,6.4,4.5,5.5,9.4,1.6,0.4,10.9,24.7,-0.3,0.1,-0.2,-0.075,-5.4,-3.7,-9.1,-0.3,25.0,77.0,0.325,2.0,8.0,0.25,23.0,69.0,0.333,0.338,7.0,11.0,0.636,9.0,6.0,15.0,10.0,5.0,1.0,10.0,18.0,59.0,1980,1
1981.0,Carl Nicks,67.0,1109.0,10.2,0.501,0.011,0.351,3.7,7.2,5.4,18.1,2.5,0.1,21.9,19.3,-0.7,0.5,-0.2,-0.008,-2.6,-1.5,-4.1,-0.6,172.0,359.0,0.479,0.0,4.0,0.0,172.0,355.0,0.485,0.479,71.0,126.0,0.563,37.0,73.0,110.0,149.0,60.0,3.0,116.0,141.0,415.0,1980,1
1981.0,Carl Nicks,27.0,493.0,8.3,0.472,0.007,0.396,2.6,7.6,5.1,19.9,2.5,0.2,26.5,17.9,-0.7,0.2,-0.4,-0.043,-3.6,-1.1,-4.7,-0.3,65.0,149.0,0.436,0.0,1.0,0.0,65.0,148.0,0.439,0.436,35.0,59.0,0.593,13.0,36.0,49.0,80.0,28.0,2.0,63.0,52.0,165.0,1980,1
1981.0,Carl Nicks,40.0,616.0,11.7,0.522,0.014,0.319,4.5,6.8,5.7,16.7,2.6,0.1,18.1,20.4,0.0,0.3,0.3,0.021,-1.8,-1.8,-3.6,-0.2,107.0,210.0,0.51,0.0,3.0,0.0,107.0,207.0,0.517,0.51,36.0,67.0,0.537,24.0,37.0,61.0,69.0,32.0,1.0,53.0,89.0,250.0,1980,1
1981.0,Mike O'Koren,79.0,2473.0,12.6,0.515,0.024,0.282,8.0,14.0,10.9,14.0,1.6,0.6,14.7,15.8,1.9,2.0,3.8,0.075,0.0,0.7,0.7,1.7,365.0,751.0,0.486,5.0,18.0,0.278,360.0,733.0,0.491,0.489,135.0,212.0,0.637,179.0,299.0,478.0,252.0,86.0,27.0,146.0,243.0,870.0,1980,1
1981.0,Louis Orr,82.0,1787.0,16.1,0.538,0.008,0.285,10.2,11.9,11.0,10.7,1.5,0.8,13.4,20.6,2.8,1.5,4.3,0.116,0.8,-0.9,-0.1,0.8,348.0,709.0,0.491,0.0,6.0,0.0,348.0,703.0,0.495,0.491,163.0,202.0,0.807,172.0,189.0,361.0,132.0,55.0,25.0,123.0,153.0,859.0,1980,1
1981.0,Kelvin Ransey,80.0,2431.0,14.9,0.484,0.027,0.188,1.9,6.9,4.4,31.4,1.7,0.2,15.6,24.3,1.3,1.6,2.8,0.056,-0.3,-2.5,-2.8,-0.5,525.0,1162.0,0.452,3.0,31.0,0.097,522.0,1131.0,0.462,0.453,164.0,219.0,0.749,42.0,153.0,195.0,555.0,88.0,9.0,232.0,201.0,1217.0,1980,1
1981.0,James Ray,18.0,148.0,4.2,0.346,0.02,0.204,8.8,17.0,12.8,8.8,1.2,1.4,19.6,16.7,-0.3,0.1,-0.2,-0.07,-5.8,-0.7,-6.5,-0.2,15.0,49.0,0.306,0.0,1.0,0.0,15.0,48.0,0.313,0.306,7.0,10.0,0.7,13.0,24.0,37.0,11.0,4.0,4.0,13.0,31.0,37.0,1980,1
1981.0,Craig Shelton,55.0,586.0,8.8,0.481,0.005,0.265,11.4,15.7,13.5,7.0,1.5,0.5,20.0,21.6,-0.5,0.5,0.0,-0.002,-3.5,-1.7,-5.2,-0.5,100.0,219.0,0.457,0.0,1.0,0.0,100.0,218.0,0.459,0.457,35.0,58.0,0.603,59.0,79.0,138.0,27.0,18.0,5.0,61.0,128.0,235.0,1980,1
1981.0,Larry Smith,82.0,2578.0,14.8,0.54,0.0,0.507,18.3,24.5,21.4,4.6,1.3,1.4,16.7,13.4,3.7,2.4,6.1,0.113,0.9,0.5,1.4,2.2,304.0,594.0,0.512,0.0,0.0,,304.0,594.0,0.512,0.512,177.0,301.0,0.588,433.0,561.0,994.0,93.0,70.0,63.0,146.0,316.0,785.0,1980,1
1981.0,Andrew Toney,75.0,1768.0,12.7,0.535,0.036,0.28,2.1,6.4,4.4,22.4,1.5,0.3,19.5,25.7,0.0,2.2,2.2,0.061,-1.5,-1.6,-3.2,-0.5,399.0,806.0,0.495,9.0,29.0,0.31,390.0,777.0,0.502,0.501,161.0,226.0,0.712,32.0,111.0,143.0,273.0,59.0,10.0,219.0,234.0,968.0,1980,1
1981.0,Kiki Vandeweghe,51.0,1376.0,11.9,0.484,0.013,0.296,6.2,14.0,10.0,8.7,0.9,0.9,12.4,18.7,0.7,0.5,1.2,0.04,-1.4,-1.3,-2.6,-0.2,229.0,537.0,0.426,0.0,7.0,0.0,229.0,530.0,0.432,0.426,130.0,159.0,0.818,86.0,184.0,270.0,94.0,29.0,24.0,86.0,116.0,588.0,1980,1
1981.0,Hawkeye Whitney,47.0,782.0,14.0,0.523,0.02,0.212,4.1,10.9,7.5,12.2,2.8,0.4,12.5,20.3,0.5,1.0,1.5,0.091,-1.1,0.2,-0.9,0.2,149.0,306.0,0.487,2.0,6.0,0.333,147.0,300.0,0.49,0.49,50.0,65.0,0.769,29.0,77.0,106.0,68.0,47.0,6.0,48.0,98.0,350.0,1980,1
1981.0,Mike Woodson,81.0,949.0,10.9,0.474,0.013,0.172,3.8,8.0,5.8,11.1,1.8,0.7,11.9,19.5,0.0,0.8,0.9,0.044,-3.0,-1.4,-4.4,-0.6,165.0,373.0,0.442,1.0,5.0,0.2,164.0,368.0,0.446,0.444,49.0,64.0,0.766,33.0,64.0,97.0,75.0,36.0,12.0,54.0,95.0,380.0,1980,1
1981.0,Sam Worthen,64.0,945.0,8.9,0.538,0.021,0.313,2.8,10.8,6.9,15.7,2.9,0.4,29.4,13.3,-0.4,1.0,0.7,0.035,-2.9,0.7,-2.1,0.0,95.0,192.0,0.495,0.0,4.0,0.0,95.0,188.0,0.505,0.495,45.0,60.0,0.75,22.0,93.0,115.0,115.0,57.0,6.0,91.0,115.0,235.0,1980,1
1982.0,Michael Brooks,82.0,2750.0,16.1,0.539,0.007,0.25,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,3.4,1.2,4.5,0.079,1.0,0.0,1.0,2.1,537.0,1066.0,0.504,0.0,7.0,0.0,537.0,1059.0,0.507,0.504,202.0,267.0,0.757,207.0,417.0,624.0,236.0,113.0,39.0,197.0,285.0,1276.0,1980,2
1982.0,Rickey Brown,82.0,1260.0,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,0.4,1.4,1.8,0.068,-3.1,-1.4,-4.6,-0.8,192.0,418.0,0.459,0.0,0.0,,192.0,418.0,0.459,0.459,86.0,122.0,0.705,136.0,228.0,364.0,19.0,36.0,29.0,84.0,243.0,470.0,1980,2
1982.0,Don Collins,79.0,1609.0,15.1,0.543,0.018,0.259,7.0,6.3,6.7,14.2,2.7,0.8,15.7,22.4,0.9,2.5,3.4,0.101,0.3,1.1,1.5,1.4,334.0,653.0,0.511,1.0,12.0,0.083,333.0,641.0,0.52,0.512,121.0,169.0,0.716,101.0,95.0,196.0,148.0,89.0,24.0,135.0,195.0,790.0,1980,2
1982.0,Larry Drew,81.0,1973.0,15.3,0.52,0.036,0.25,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,1.3,1.7,3.0,0.074,-0.1,-1.3,-1.4,0.3,358.0,757.0,0.473,8.0,27.0,0.296,350.0,730.0,0.479,0.478,150.0,189.0,0.794,30.0,119.0,149.0,419.0,110.0,1.0,174.0,150.0,874.0,1980,2
1982.0,John Duren,79.0,1056.0,7.0,0.478,0.041,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,0.0,-0.3,-0.013,-3.9,-2.7,-6.5,-1.2,121.0,268.0,0.451,3.0,11.0,0.273,118.0,257.0,0.459,0.457,27.0,37.0,0.73,14.0,70.0,84.0,157.0,20.0,4.0,72.0,143.0,272.0,1980,2
1982.0,Mike Gminski,64.0,740.0,15.3,0.52,0.0,0.437,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.6,1.2,1.8,0.119,-2.5,1.1,-1.4,0.1,119.0,270.0,0.441,0.0,0.0,,119.0,270.0,0.441,0.441,97.0,118.0,0.822,70.0,116.0,186.0,41.0,17.0,48.0,56.0,69.0,335.0,1980,2
1982.0,Darrell Griffith,80.0,2597.0,15.8,0.511,0.036,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,0.038,0.1,-2.5,-2.4,-0.3,689.0,1429.0,0.482,15.0,52.0,0.288,674.0,1377.0,0.489,0.487,189.0,271.0,0.697,128.0,177.0,305.0,187.0,95.0,34.0,193.0,213.0,1582.0,1980,2
1982.0,Bill Hanzlik,81.0,1974.0,9.6,0.543,0.011,0.493,5.6,8.9,7.3,11.6,2.0,0.8,19.6,11.3,1.3,2.9,4.1,0.1,-1.6,2.2,0.6,1.3,167.0,357.0,0.468,0.0,4.0,0.0,167.0,353.0,0.473,0.468,138.0,176.0,0.784,99.0,167.0,266.0,183.0,81.0,30.0,106.0,250.0,472.0,1980,2
1982.0,Reggie Johnson,75.0,1904.0,14.2,0.561,0.002,0.236,7.9,18.6,13.1,5.4,0.8,1.8,12.0,17.7,2.3,1.6,3.9,0.099,-0.9,-0.4,-1.3,0.3,351.0,662.0,0.53,0.0,1.0,0.0,351.0,661.0,0.531,0.53,118.0,156.0,0.756,140.0,311.0,451.0,73.0,33.0,60.0,100.0,257.0,820.0,1980,2
1982.0,Reggie Johnson,21.0,504.0,13.7,0.52,0.0,0.206,9.1,20.0,14.6,5.3,0.7,1.7,10.9,18.8,0.5,0.5,1.0,0.095,-1.3,-0.7,-2.1,0.0,94.0,194.0,0.485,0.0,0.0,,94.0,194.0,0.485,0.485,32.0,40.0,0.8,43.0,94.0,137.0,20.0,7.0,16.0,26.0,67.0,220.0,1980,2
1982.0,Reggie Johnson,23.0,617.0,12.7,0.574,0.0,0.251,7.4,16.0,11.4,5.0,0.5,1.6,11.0,14.6,0.9,0.2,1.1,0.085,-0.8,-0.8,-1.6,0.1,94.0,175.0,0.537,0.0,0.0,,94.0,175.0,0.537,0.537,35.0,44.0,0.795,43.0,82.0,125.0,22.0,6.0,17.0,24.0,73.0,223.0,1980,2
1982.0,Reggie Johnson,31.0,783.0,15.7,0.581,0.003,0.246,7.5,19.9,13.5,5.7,1.2,2.0,13.3,19.5,0.9,0.9,1.8,0.113,-0.6,0.1,-0.5,0.3,163.0,293.0,0.556,0.0,1.0,0.0,163.0,292.0,0.558,0.556,51.0,72.0,0.708,54.0,135.0,189.0,31.0,20.0,27.0,50.0,117.0,377.0,1980,2
1982.0,Ronnie Lester,75.0,2252.0,13.8,0.565,0.012,0.39,4.0,6.7,5.4,22.9,1.7,0.3,19.4,17.8,2.6,1.3,3.9,0.084,0.3,-1.1,-0.8,0.7,329.0,657.0,0.501,4.0,8.0,0.5,325.0,649.0,0.501,0.504,208.0,256.0,0.813,75.0,138.0,213.0,362.0,80.0,14.0,185.0,158.0,870.0,1980,2
1982.0,Wes Matthews,47.0,837.0,12.6,0.487,0.027,0.265,2.6,5.3,3.9,25.5,3.2,0.1,15.9,20.5,0.2,1.1,1.3,0.073,-1.1,-0.5,-1.6,0.1,131.0,298.0,0.44,2.0,8.0,0.25,129.0,290.0,0.445,0.443,60.0,79.0,0.759,19.0,39.0,58.0,139.0,53.0,2.0,63.0,129.0,324.0,1980,2
1982.0,Kevin McHale*,82.0,2332.0,16.9,0.568,0.0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.2,1.5,1.7,2.2,465.0,875.0,0.531,0.0,0.0,,465.0,875.0,0.531,0.531,187.0,248.0,0.754,191.0,365.0,556.0,91.0,30.0,185.0,137.0,264.0,1117.0,1980,2
1982.0,Carl Nicks,80.0,1322.0,10.5,0.474,0.009,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14.0,21.9,-0.8,0.5,-0.3,-0.01,-2.8,-2.1,-4.9,-1.0,252.0,555.0,0.454,0.0,5.0,0.0,252.0,550.0,0.458,0.454,85.0,150.0,0.567,67.0,94.0,161.0,89.0,66.0,4.0,101.0,184.0,589.0,1980,2
1982.0,Mike O'Koren,80.0,2018.0,13.6,0.528,0.03,0.243,6.1,11.0,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,0.098,-0.5,0.6,0.0,1.0,383.0,778.0,0.492,8.0,23.0,0.348,375.0,755.0,0.497,0.497,135.0,189.0,0.714,111.0,194.0,305.0,192.0,83.0,13.0,147.0,175.0,909.0,1980,2
1982.0,Louis Orr,80.0,1951.0,14.9,0.553,0.011,0.353,6.9,11.6,9.2,10.5,1.4,0.8,14.2,20.7,2.1,2.1,4.3,0.105,-0.2,-0.1,-0.3,0.8,357.0,719.0,0.497,1.0,8.0,0.125,356.0,711.0,0.501,0.497,203.0,254.0,0.799,127.0,204.0,331.0,134.0,56.0,26.0,137.0,182.0,918.0,1980,2
1982.0,Kelvin Ransey,78.0,2418.0,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,0.073,0.6,-2.4,-1.8,0.1,504.0,1095.0,0.46,3.0,38.0,0.079,501.0,1057.0,0.474,0.462,242.0,318.0,0.761,39.0,147.0,186.0,555.0,97.0,4.0,229.0,169.0,1253.0,1980,2
1982.0,James Ray,40.0,262.0,10.2,0.47,0.009,0.31,7.6,18.7,13.3,12.3,1.7,3.1,21.9,24.5,-0.5,0.2,-0.3,-0.051,-4.8,-0.8,-5.6,-0.2,51.0,116.0,0.44,1.0,1.0,1.0,50.0,115.0,0.435,0.444,21.0,36.0,0.583,18.0,47.0,65.0,26.0,10.0,16.0,37.0,59.0,124.0,1980,2
1982.0,Jeff Ruland,82.0,2214.0,18.8,0.623,0.004,0.607,12.7,24.7,18.8,9.1,1.0,1.5,20.0,22.4,3.7,4.1,7.8,0.17,1.0,1.5,2.6,2.6,420.0,749.0,0.561,1.0,3.0,0.333,419.0,746.0,0.562,0.561,342.0,455.0,0.752,253.0,509.0,762.0,134.0,44.0,58.0,237.0,319.0,1183.0,1980,2
1982.0,Craig Shelton,4.0,21.0,5.8,0.363,0.0,0.333,5.4,10.8,8.1,0.0,2.4,0.0,0.0,14.2,0.0,0.0,0.0,0.034,-6.1,-2.4,-8.5,0.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,1.0,2.0,0.5,1.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,1980,2
1982.0,Larry Smith,74.0,2213.0,12.8,0.548,0.002,0.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,2.3,3.0,5.2,0.113,-0.5,1.9,1.4,1.9,220.0,412.0,0.534,0.0,1.0,0.0,220.0,411.0,0.535,0.534,88.0,159.0,0.553,279.0,534.0,813.0,83.0,65.0,54.0,105.0,291.0,528.0,1980,2
1982.0,Andrew Toney,77.0,1909.0,17.2,0.572,0.06,0.313,2.7,5.1,4.0,23.1,1.6,0.5,16.1,29.0,2.3,1.7,4.0,0.1,1.5,-2.7,-1.2,0.4,511.0,979.0,0.522,25.0,59.0,0.424,486.0,920.0,0.528,0.535,227.0,306.0,0.742,43.0,91.0,134.0,283.0,64.0,17.0,214.0,269.0,1274.0,1980,2
1982.0,Kiki Vandeweghe,82.0,2775.0,18.9,0.612,0.01,0.321,5.9,11.7,8.9,11.9,0.8,0.5,11.6,22.3,7.8,-0.1,7.7,0.133,3.4,-2.6,0.9,2.0,706.0,1260.0,0.56,1.0,13.0,0.077,705.0,1247.0,0.565,0.561,347.0,405.0,0.857,149.0,312.0,461.0,247.0,52.0,29.0,189.0,217.0,1760.0,1980,2
1982.0,Hawkeye Whitney,23.0,266.0,5.4,0.364,0.014,0.099,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.025,-5.2,0.6,-4.5,-0.2,25.0,71.0,0.352,0.0,1.0,0.0,25.0,70.0,0.357,0.352,4.0,7.0,0.571,13.0,27.0,40.0,19.0,12.0,1.0,14.0,31.0,54.0,1980,2
1982.0,Mike Woodson,83.0,2331.0,17.6,0.546,0.023,0.268,4.8,7.2,5.9,14.1,2.9,0.9,11.4,23.6,3.2,2.5,5.7,0.117,1.7,0.2,1.8,2.3,538.0,1069.0,0.503,7.0,25.0,0.28,531.0,1044.0,0.509,0.507,221.0,286.0,0.773,102.0,145.0,247.0,222.0,142.0,35.0,153.0,220.0,1304.0,1980,2
1982.0,Mike Woodson,7.0,145.0,15.1,0.506,0.015,0.471,3.9,6.3,5.1,16.3,2.2,0.8,9.9,25.1,0.2,0.2,0.4,0.123,-0.6,-1.3,-1.9,0.0,30.0,68.0,0.441,0.0,1.0,0.0,30.0,67.0,0.448,0.441,23.0,32.0,0.719,5.0,8.0,13.0,16.0,7.0,2.0,9.0,21.0,83.0,1980,2
1982.0,Mike Woodson,76.0,2186.0,17.8,0.549,0.024,0.254,4.8,7.2,6.0,14.0,2.9,0.9,11.5,23.5,3.0,2.3,5.3,0.116,1.8,0.3,2.1,2.3,508.0,1001.0,0.507,7.0,24.0,0.292,501.0,977.0,0.513,0.511,198.0,254.0,0.78,97.0,137.0,234.0,206.0,135.0,33.0,144.0,199.0,1221.0,1980,2
1982.0,Sam Worthen,5.0,22.0,1.9,0.4,0.0,0.0,4.8,0.0,2.4,16.3,0.0,0.0,28.6,12.7,0.0,0.0,0.0,-0.096,-6.3,-4.6,-10.9,0.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,4.0,1980,2
1982.0,Mark Aguirre,51.0,1468.0,17.3,0.514,0.087,0.301,6.7,12.9,9.7,18.6,1.2,0.9,12.7,29.8,1.0,0.8,1.9,0.061,1.8,-1.7,0.1,0.8,381.0,820.0,0.465,25.0,71.0,0.352,356.0,749.0,0.475,0.48,168.0,247.0,0.68,89.0,160.0,249.0,164.0,37.0,22.0,135.0,152.0,955.0,1981,1
1982.0,Gene Banks,80.0,1700.0,14.7,0.515,0.012,0.325,9.9,16.0,13.0,11.5,1.5,0.5,12.5,19.9,1.9,1.6,3.5,0.099,0.4,-0.1,0.3,1.0,311.0,652.0,0.477,0.0,8.0,0.0,311.0,644.0,0.483,0.477,145.0,212.0,0.684,157.0,254.0,411.0,147.0,55.0,17.0,106.0,199.0,767.0,1981,1
1982.0,Rolando Blackman,82.0,1979.0,16.2,0.559,0.005,0.323,5.4,9.4,7.3,8.3,1.1,0.9,10.4,22.7,3.2,0.8,4.1,0.098,0.6,-2.2,-1.6,0.2,439.0,855.0,0.513,1.0,4.0,0.25,438.0,851.0,0.515,0.514,212.0,276.0,0.768,97.0,157.0,254.0,105.0,46.0,30.0,113.0,122.0,1091.0,1981,1
1982.0,Charles Bradley,51.0,339.0,8.9,0.509,0.008,0.508,4.0,8.2,6.2,8.5,2.0,1.0,19.9,22.0,-0.2,0.4,0.2,0.03,-4.1,-0.7,-4.8,-0.2,55.0,122.0,0.451,0.0,1.0,0.0,55.0,121.0,0.455,0.451,42.0,62.0,0.677,12.0,26.0,38.0,22.0,14.0,6.0,37.0,61.0,152.0,1981,1
1982.0,Tom Chambers,81.0,2682.0,15.0,0.553,0.002,0.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,2.9,0.4,3.3,0.059,0.3,-1.7,-1.4,0.4,554.0,1056.0,0.525,0.0,2.0,0.0,554.0,1054.0,0.526,0.525,284.0,458.0,0.62,211.0,350.0,561.0,146.0,58.0,46.0,220.0,341.0,1392.0,1981,1
1982.0,Franklin Edwards,42.0,291.0,13.7,0.463,0.06,0.18,4.0,6.3,5.2,22.5,2.6,1.0,12.9,26.6,-0.1,0.4,0.2,0.041,-1.9,-1.8,-3.7,-0.1,65.0,150.0,0.433,0.0,9.0,0.0,65.0,141.0,0.461,0.433,20.0,27.0,0.741,10.0,17.0,27.0,45.0,16.0,5.0,24.0,37.0,150.0,1981,1
1982.0,Tracy Jackson,49.0,478.0,11.8,0.506,0.0,0.285,8.6,6.4,7.4,8.1,1.4,0.3,11.0,18.9,0.4,0.3,0.7,0.072,-1.2,-2.3,-3.5,-0.2,79.0,172.0,0.459,0.0,0.0,,79.0,172.0,0.459,0.459,38.0,49.0,0.776,35.0,28.0,63.0,27.0,14.0,3.0,24.0,48.0,196.0,1981,1
1982.0,Tracy Jackson,11.0,66.0,9.8,0.428,0.0,0.385,12.0,8.1,10.0,9.8,2.2,0.0,16.5,22.1,-0.1,0.1,0.0,0.012,-3.2,-0.9,-4.1,0.0,10.0,26.0,0.385,0.0,0.0,,10.0,26.0,0.385,0.385,6.0,10.0,0.6,7.0,5.0,12.0,5.0,3.0,0.0,6.0,5.0,26.0,1981,1
1982.0,Tracy Jackson,38.0,412.0,12.2,0.521,0.0,0.267,8.1,6.1,7.0,7.9,1.3,0.4,9.9,18.4,0.5,0.2,0.7,0.081,-0.9,-2.5,-3.4,-0.1,69.0,146.0,0.473,0.0,0.0,,69.0,146.0,0.473,0.473,32.0,39.0,0.821,28.0,23.0,51.0,22.0,11.0,3.0,18.0,43.0,170.0,1981,1
1982.0,Eddie Johnson,68.0,2314.0,16.5,0.513,0.03,0.381,3.1,6.3,4.7,25.3,2.2,0.4,13.6,25.6,2.2,2.6,4.8,0.1,1.4,-0.5,0.9,1.7,455.0,1011.0,0.45,7.0,30.0,0.233,448.0,981.0,0.457,0.454,294.0,385.0,0.764,63.0,128.0,191.0,358.0,102.0,16.0,186.0,188.0,1211.0,1981,1
1982.0,Eddie Johnson,74.0,1517.0,13.1,0.487,0.017,0.232,9.2,14.8,11.9,10.1,1.6,0.5,12.0,21.7,0.3,1.4,1.8,0.056,-1.1,-0.5,-1.6,0.1,295.0,643.0,0.459,1.0,11.0,0.091,294.0,632.0,0.465,0.46,99.0,149.0,0.664,128.0,194.0,322.0,109.0,50.0,14.0,97.0,210.0,690.0,1981,1
1982.0,Frank Johnson,79.0,2027.0,12.0,0.467,0.097,0.251,1.9,6.0,4.0,27.1,1.8,0.2,15.1,21.9,-0.5,2.5,2.1,0.049,-1.5,-0.8,-2.3,-0.1,336.0,812.0,0.414,17.0,79.0,0.215,319.0,733.0,0.435,0.424,153.0,204.0,0.75,34.0,113.0,147.0,380.0,76.0,7.0,160.0,196.0,842.0,1981,1
1982.0,Steve Johnson,78.0,1741.0,17.6,0.635,0.0,0.512,9.5,20.3,14.8,7.7,1.1,3.0,20.0,23.1,2.2,2.2,4.4,0.121,0.4,0.5,0.9,1.3,395.0,644.0,0.613,0.0,0.0,,395.0,644.0,0.613,0.613,212.0,330.0,0.642,152.0,307.0,459.0,91.0,39.0,89.0,197.0,372.0,1002.0,1981,1
1982.0,Albert King,76.0,1694.0,13.5,0.517,0.016,0.211,6.9,14.0,10.4,12.8,1.8,1.2,16.9,25.1,-0.2,2.6,2.4,0.067,-1.8,0.4,-1.4,0.3,391.0,812.0,0.482,3.0,13.0,0.231,388.0,799.0,0.486,0.483,133.0,171.0,0.778,105.0,207.0,312.0,142.0,64.0,36.0,180.0,261.0,918.0,1981,1
1982.0,Jeff Lamp,54.0,617.0,9.8,0.561,0.005,0.311,4.4,7.2,5.8,6.0,1.2,0.1,16.8,17.8,0.3,0.3,0.6,0.048,-2.4,-2.3,-4.8,-0.4,100.0,196.0,0.51,0.0,1.0,0.0,100.0,195.0,0.513,0.51,50.0,61.0,0.82,24.0,40.0,64.0,28.0,16.0,1.0,45.0,83.0,250.0,1981,1
1982.0,Alton Lister,80.0,1186.0,11.5,0.531,0.0,0.429,10.9,26.0,18.7,9.2,0.7,5.8,27.4,16.3,-0.9,2.6,1.7,0.071,-4.4,3.6,-0.8,0.4,149.0,287.0,0.519,0.0,0.0,,149.0,287.0,0.519,0.519,64.0,123.0,0.52,108.0,279.0,387.0,84.0,18.0,118.0,129.0,239.0,362.0,1981,1
1982.0,Kevin Loder,71.0,1139.0,12.9,0.498,0.025,0.239,6.6,12.8,9.6,10.7,1.4,1.5,12.1,20.2,0.4,1.1,1.5,0.062,-1.6,-0.3,-1.9,0.0,208.0,448.0,0.464,0.0,11.0,0.0,208.0,437.0,0.476,0.464,77.0,107.0,0.72,69.0,126.0,195.0,88.0,35.0,30.0,68.0,147.0,493.0,1981,1
1982.0,Mike McGee,39.0,352.0,11.7,0.489,0.023,0.308,10.9,4.5,7.6,6.0,2.4,0.5,14.8,25.9,-0.1,0.3,0.2,0.029,-2.3,-2.7,-5.0,-0.3,80.0,172.0,0.465,0.0,4.0,0.0,80.0,168.0,0.476,0.465,31.0,53.0,0.585,34.0,15.0,49.0,16.0,18.0,3.0,34.0,59.0,191.0,1981,1
1982.0,Larry Nance,80.0,1186.0,14.7,0.543,0.002,0.268,9.1,14.6,11.9,10.0,1.7,3.4,17.6,20.6,0.3,2.1,2.4,0.098,-1.9,1.5,-0.5,0.5,227.0,436.0,0.521,0.0,1.0,0.0,227.0,435.0,0.522,0.521,75.0,117.0,0.641,95.0,161.0,256.0,82.0,42.0,71.0,104.0,169.0,529.0,1981,1
1982.0,Ed Rains,49.0,637.0,8.2,0.468,0.011,0.362,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,0.2,0.4,0.6,0.043,-2.1,-1.0,-3.1,-0.2,77.0,177.0,0.435,0.0,2.0,0.0,77.0,175.0,0.44,0.435,38.0,64.0,0.594,37.0,43.0,80.0,40.0,18.0,2.0,25.0,74.0,192.0,1981,1
1982.0,Danny Schayes,82.0,1623.0,13.2,0.532,0.002,0.353,8.5,20.0,14.1,11.6,1.3,2.4,20.0,18.7,0.4,1.3,1.7,0.05,-1.9,0.5,-1.5,0.2,252.0,524.0,0.481,0.0,1.0,0.0,252.0,523.0,0.482,0.481,140.0,185.0,0.757,131.0,296.0,427.0,146.0,46.0,72.0,151.0,292.0,644.0,1981,1
1982.0,Isiah Thomas*,72.0,2433.0,14.5,0.487,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,-0.2,2.5,2.3,0.046,-0.2,-0.9,-1.0,0.6,453.0,1068.0,0.424,17.0,59.0,0.288,436.0,1009.0,0.432,0.432,302.0,429.0,0.704,57.0,152.0,209.0,565.0,150.0,17.0,299.0,253.0,1225.0,1981,1
